#years	seasons	measurements	sites	entries	populations	replications	blocks	rows	cols	trait_1	trait_2	trait_3
2027	Summer	2028-02-28	site_2	entry_090	pop_3	replication_2	block_03	row_06	col_06	10.990845667769237	252.15961195382536	261.5002097054236
2027	Summer	2028-02-28	site_2	entry_091	pop_3	replication_2	block_07	row_08	col_13	11.191124105724606	254.19303056397635	265.3454209049285
2027	Summer	2028-02-28	site_2	entry_092	pop_3	replication_2	block_10	row_10	col_20	11.230872652354023	274.5781011570657	252.6507435841189
2027	Summer	2028-02-28	site_2	entry_093	pop_3	replication_2	block_08	row_09	col_16	12.397325018964137	256.6081888080933	257.8103082674365
2027	Summer	2028-02-28	site_2	entry_094	pop_3	replication_2	block_08	row_06	col_16	13.150160722013393	246.33053590030102	268.0837107213233
2027	Summer	2028-02-28	site_2	entry_095	pop_3	replication_2	block_04	row_07	col_07	12.157120314893495	268.0645660825397	263.47639019005067
2027	Summer	2028-02-28	site_2	entry_096	pop_3	replication_2	block_07	row_06	col_13	10.681469750603405	239.98637956906128	269.0458694596788
2027	Summer	2028-02-28	site_2	entry_097	pop_3	replication_2	block_01	row_08	col_01	13.684664133876101	236.78843881883702	263.6149309887064
2027	Summer	2028-02-28	site_2	entry_098	pop_3	replication_2	block_03	row_10	col_06	10.55677032045166	245.52647602153112	265.1988376277935
2027	Summer	2028-02-28	site_2	entry_099	pop_3	replication_2	block_05	row_10	col_10	NA	NA	261.8520936894577
2027	Summer	2028-02-28	site_2	entry_100	pop_3	replication_2	block_05	row_08	col_09	11.827970295418206	249.64098843729766	265.1112298409374
2027	Summer	2028-01-23	site_1	entry_001	pop_1	replication_1	block_02	row_01	col_03	10.972511570101261	256.4527129849369	274.14975584145844
2027	Summer	2028-01-23	site_1	entry_002	pop_1	replication_1	block_01	row_01	col_02	10.916228717176832	244.45634706108123	278.6700838549691
2027	Summer	2028-01-23	site_1	entry_003	pop_1	replication_1	block_03	row_01	col_05	11.521239580037713	252.40863588476452	260.35105002453287
2027	Summer	2028-01-23	site_1	entry_004	pop_1	replication_1	block_04	row_01	col_08	NA	244.83640347147926	262.0926185212093
2027	Summer	2028-01-23	site_1	entry_005	pop_1	replication_1	block_10	row_01	col_20	11.93748180790492	264.20104461737327	262.50126160421405
2027	Summer	2028-01-23	site_1	entry_006	pop_1	replication_1	block_05	row_05	col_09	10.46409544130383	236.13380088605004	271.90539449058457
2027	Summer	2028-01-23	site_1	entry_007	pop_1	replication_1	block_10	row_02	col_20	10.25297485649879	254.04223598353047	272.7097066442027
2027	Summer	2028-01-23	site_1	entry_008	pop_1	replication_1	block_08	row_04	col_15	12.870621694617535	265.21494719492773	271.2714996005363
2027	Summer	2028-01-23	site_1	entry_009	pop_1	replication_1	block_03	row_03	col_06	11.832854884962176	229.28088111377275	258.89024463997174
2027	Summer	2028-01-23	site_1	entry_010	pop_1	replication_1	block_03	row_05	col_06	11.230858572029495	269.19130049153176	260.34405556087063
2027	Summer	2028-01-23	site_1	entry_011	pop_1	replication_1	block_07	row_05	col_14	11.381557868276273	247.79614694951144	258.3916168968349
2027	Summer	2028-01-23	site_1	entry_012	pop_1	replication_1	block_04	row_03	col_08	12.354511813985425	254.66949393424497	277.1799741011531
2027	Summer	2028-01-23	site_1	entry_013	pop_1	replication_1	block_05	row_05	col_10	11.050084805227693	241.7087270211692	263.3736764037916
2027	Summer	2028-01-23	site_1	entry_014	pop_1	replication_1	block_07	row_03	col_13	11.174254177802585	253.10703124241715	272.8379844244921
2027	Summer	2028-01-23	site_1	entry_015	pop_1	replication_1	block_10	row_03	col_19	10.591630134435912	NA	276.51631368655757
2027	Summer	2028-01-23	site_1	entry_016	pop_1	replication_1	block_04	row_01	col_07	9.745465691043318	257.0431496748345	271.3932700523495
2027	Summer	2028-01-23	site_1	entry_017	pop_1	replication_1	block_09	row_03	col_17	11.74239582949294	222.53098028022725	277.9828723983741
2027	Summer	2028-01-23	site_1	entry_018	pop_1	replication_1	block_03	row_02	col_05	9.25050092220151	233.84390578656794	262.68393009717533
2027	Summer	2028-01-23	site_1	entry_019	pop_1	replication_1	block_09	row_04	col_17	13.683864158013076	253.7819092944506	266.7264719207769
2027	Summer	2028-01-23	site_1	entry_020	pop_1	replication_1	block_06	row_04	col_11	12.161203209263595	254.52786401598686	267.443132188282
2027	Summer	2028-01-23	site_1	entry_021	pop_1	replication_1	block_08	row_03	col_15	10.488766800652096	274.4469965814416	259.53248210575174
2027	Summer	2028-01-23	site_1	entry_022	pop_1	replication_1	block_06	row_02	col_11	9.830623762184025	263.8624292189935	272.6668937441071
2027	Summer	2028-01-23	site_1	entry_023	pop_1	replication_1	block_10	row_03	col_20	13.060340856338065	249.2851205437816	272.8460125283506
2027	Summer	2028-01-23	site_1	entry_024	pop_1	replication_1	block_05	row_01	col_10	10.75930936802625	271.04266031135927	276.4225672858467
2027	Summer	2028-01-23	site_1	entry_025	pop_1	replication_1	block_08	row_01	col_15	12.29801979188996	263.13486800711655	263.3324348471099
2027	Summer	2028-01-23	site_1	entry_026	pop_1	replication_1	block_07	row_01	col_14	11.024523881728495	239.82443129025393	266.88547472733893
2027	Summer	2028-01-23	site_1	entry_027	pop_1	replication_1	block_06	row_03	col_11	12.26998255210128	NA	276.01928899234133
2027	Summer	2028-01-23	site_1	entry_028	pop_1	replication_1	block_07	row_04	col_13	11.371929450712942	264.59528853252124	255.6983388752603
2027	Summer	2028-01-23	site_1	entry_029	pop_1	replication_1	block_05	row_04	col_10	10.848592105819717	236.3761280297415	261.3850652380796
2027	Summer	2028-01-23	site_1	entry_030	pop_1	replication_1	block_03	row_05	col_05	11.686883279400407	239.05826631090835	275.12348731062167
2027	Summer	2028-01-23	site_1	entry_031	pop_1	replication_1	block_09	row_01	col_18	9.504276613739812	258.5199792356102	256.2922370019247
2027	Summer	2028-01-23	site_1	entry_032	pop_1	replication_1	block_01	row_01	col_01	11.55353495940183	262.6332996249206	262.49967752950283
2027	Summer	2028-01-23	site_1	entry_033	pop_1	replication_1	block_09	row_03	col_18	12.518039635052203	290.8394672142429	253.01034927193857
2027	Summer	2028-01-23	site_1	entry_034	pop_2	replication_1	block_01	row_02	col_01	11.76612066534642	238.54691737448985	265.80359833342527
2027	Summer	2028-01-23	site_1	entry_035	pop_2	replication_1	block_02	row_05	col_04	11.138527366648534	255.6926631289401	268.41013688238894
2027	Summer	2028-01-23	site_1	entry_036	pop_2	replication_1	block_08	row_01	col_16	11.94088426895018	246.04468376314398	272.8240197226646
2027	Summer	2028-01-23	site_1	entry_037	pop_2	replication_1	block_10	row_05	col_20	10.083804796659717	264.2986953540834	265.7383423594651
2027	Summer	2028-01-23	site_1	entry_038	pop_2	replication_1	block_09	row_02	col_17	11.649198706341656	264.59240327942825	272.76831228909475
2027	Summer	2028-01-23	site_1	entry_039	pop_2	replication_1	block_01	row_04	col_02	11.931750644061255	237.00891199541252	258.30708548031356
2027	Summer	2028-01-23	site_1	entry_040	pop_2	replication_1	block_10	row_05	col_19	9.779134251056519	262.5503012187957	261.71767683751926
2027	Summer	2028-01-23	site_1	entry_041	pop_2	replication_1	block_09	row_05	col_18	11.903824568930048	268.01212429371566	257.2076701502904
2027	Summer	2028-01-23	site_1	entry_042	pop_2	replication_1	block_04	row_05	col_07	13.199650648977249	233.20083891117537	274.3305435651195
2027	Summer	2028-01-23	site_1	entry_043	pop_2	replication_1	block_02	row_05	col_03	10.983396884073375	236.7582856159241	263.8531783942278
2027	Summer	2028-01-23	site_1	entry_044	pop_2	replication_1	block_07	row_04	col_14	10.948608947104693	231.74918385355625	260.4044869081066
2027	Summer	2028-01-23	site_1	entry_045	pop_2	replication_1	block_05	row_02	col_10	10.393932494997694	267.6016582366366	279.28622892473976
2027	Summer	2028-01-23	site_1	entry_046	pop_2	replication_1	block_01	row_03	col_02	12.041405491849623	231.98772567811613	260.27050078222345
2027	Summer	2028-01-23	site_1	entry_047	pop_2	replication_1	block_02	row_03	col_03	9.829921701833733	271.2945698014331	266.0677339981602
2027	Summer	2028-01-23	site_1	entry_048	pop_2	replication_1	block_06	row_05	col_11	13.092976111504973	250.1309770541743	268.72456761441816
2027	Summer	2028-01-23	site_1	entry_049	pop_2	replication_1	block_10	row_02	col_19	11.913879731900387	248.62904627860792	251.92507133693798
2027	Summer	2028-01-23	site_1	entry_050	pop_2	replication_1	block_04	row_03	col_07	13.065550891968476	243.9995250052477	275.47893112130026
2027	Summer	2028-01-23	site_1	entry_051	pop_2	replication_1	block_03	row_01	col_06	11.779480571814881	250.79336959911308	260.29003684820543
2027	Summer	2028-01-23	site_1	entry_052	pop_2	replication_1	block_04	row_02	col_07	9.023061907157333	284.5299592978401	261.7994057671966
2027	Summer	2028-01-23	site_1	entry_053	pop_2	replication_1	block_04	row_04	col_07	10.849059912411136	247.69967418824524	272.90720858688695
2027	Summer	2028-01-23	site_1	entry_054	pop_2	replication_1	block_01	row_05	col_02	12.085639840402429	229.17640533781378	262.733625079938
2027	Summer	2028-01-23	site_1	entry_055	pop_2	replication_1	block_04	row_04	col_08	11.421346876443858	256.4644972665339	NA
2027	Summer	2028-01-23	site_1	entry_056	pop_2	replication_1	block_08	row_04	col_16	10.52171970773008	254.1998192667321	273.0332000904752
2027	Summer	2028-01-23	site_1	entry_057	pop_2	replication_1	block_06	row_02	col_12	12.510694976261567	238.69559916962695	273.92127483404056
2027	Summer	2028-01-23	site_1	entry_058	pop_2	replication_1	block_02	row_03	col_04	13.472016000860553	246.62553428458654	268.70503849537465
2027	Summer	2028-01-23	site_1	entry_059	pop_2	replication_1	block_09	row_01	col_17	12.552996393896935	244.24653790070718	258.05349872181705
2027	Summer	2028-01-23	site_1	entry_060	pop_2	replication_1	block_02	row_01	col_04	10.636041560838908	249.2374854465347	276.8310102863151
2027	Summer	2028-01-23	site_1	entry_061	pop_2	replication_1	block_05	row_03	col_09	11.4660162808702	237.4390525225709	273.23458555752137
2027	Summer	2028-01-23	site_1	entry_062	pop_2	replication_1	block_01	row_03	col_01	12.973504906405996	249.3887195844016	278.2268753471306
2027	Summer	2028-01-23	site_1	entry_063	pop_2	replication_1	block_09	row_02	col_18	11.282477873389766	266.8365565484162	274.85891611906516
2027	Summer	2028-01-23	site_1	entry_064	pop_2	replication_1	block_07	row_03	col_14	12.665322517269756	238.85049298231883	NA
2027	Summer	2028-01-23	site_1	entry_065	pop_2	replication_1	block_08	row_03	col_16	12.0153389036967	268.6467614336155	268.37276354120667
2027	Summer	2028-01-23	site_1	entry_066	pop_2	replication_1	block_06	row_01	col_12	10.548733155516876	256.1466370968357	274.69792205061515
2027	Summer	2028-01-23	site_1	entry_067	pop_3	replication_1	block_09	row_04	col_18	12.461911955231361	233.15425903862666	274.33333126953926
2027	Summer	2028-01-23	site_1	entry_068	pop_3	replication_1	block_10	row_04	col_19	NA	270.4938166454252	NA
2027	Summer	2028-01-23	site_1	entry_069	pop_3	replication_1	block_06	row_03	col_12	9.947138071879824	239.2289021315363	254.95911605728477
2027	Summer	2028-01-23	site_1	entry_070	pop_3	replication_1	block_09	row_05	col_17	10.815741819652951	237.69277869685592	265.6381031120796
2027	Summer	2028-01-23	site_1	entry_071	pop_3	replication_1	block_02	row_04	col_03	10.245513042491956	263.4272635036458	NA
2027	Summer	2028-01-23	site_1	entry_072	pop_3	replication_1	block_03	row_02	col_06	11.496738796339438	241.8818995596817	260.9445240484537
2027	Summer	2028-01-23	site_1	entry_073	pop_3	replication_1	block_07	row_02	col_13	11.613331083939862	261.70878391932223	261.7470822987357
2027	Summer	2028-01-23	site_1	entry_074	pop_3	replication_1	block_07	row_02	col_14	11.304663791521556	256.81316464243827	281.47264377238184
2027	Summer	2028-01-23	site_1	entry_075	pop_3	replication_1	block_07	row_05	col_13	13.139093411886238	237.02227218279035	274.9420806811443
2027	Summer	2028-01-23	site_1	entry_076	pop_3	replication_1	block_08	row_05	col_16	13.401133134459704	247.73183912875083	275.9787732345379
2027	Summer	2028-01-23	site_1	entry_077	pop_3	replication_1	block_05	row_04	col_09	10.892385922173677	269.1141744501349	276.6906310279004
2027	Summer	2028-01-23	site_1	entry_078	pop_3	replication_1	block_08	row_02	col_15	10.743927294485323	292.37895281373244	260.5409581574676
2027	Summer	2028-01-23	site_1	entry_079	pop_3	replication_1	block_02	row_02	col_03	9.659528352881487	268.3757699681997	259.6353604731603
2027	Summer	2028-01-23	site_1	entry_080	pop_3	replication_1	block_06	row_04	col_12	10.839119665032774	252.23264350639144	259.14047315461016
2027	Summer	2028-01-23	site_1	entry_081	pop_3	replication_1	block_01	row_04	col_01	10.183190928565065	267.0911790545195	263.9492486656676
2027	Summer	2028-01-23	site_1	entry_082	pop_3	replication_1	block_08	row_05	col_15	11.345857217355507	NA	260.49523809451415
2027	Summer	2028-01-23	site_1	entry_083	pop_3	replication_1	block_05	row_02	col_09	11.1381162279124	233.8199922829567	263.78092014159955
2027	Summer	2028-01-23	site_1	entry_084	pop_3	replication_1	block_10	row_04	col_20	11.39876918260623	240.22211553075266	276.8495822984541
2027	Summer	2028-01-23	site_1	entry_085	pop_3	replication_1	block_03	row_04	col_05	10.726139355003983	238.49839418802023	262.5934137479098
2027	Summer	2028-01-23	site_1	entry_086	pop_3	replication_1	block_10	row_01	col_19	13.26074185810485	261.72843899503647	267.5915472708928
2027	Summer	2028-01-23	site_1	entry_087	pop_3	replication_1	block_02	row_04	col_04	11.874880592267814	270.3039153120685	264.9437708680322
2027	Summer	2028-01-23	site_1	entry_088	pop_3	replication_1	block_03	row_04	col_06	9.962480800445457	258.6192874945317	261.45719185139137
2027	Summer	2028-01-23	site_1	entry_089	pop_3	replication_1	block_04	row_05	col_08	11.825853183990915	241.61926983539598	265.6691535886692
2027	Summer	2028-01-23	site_1	entry_090	pop_3	replication_1	block_06	row_05	col_12	10.79331996009654	252.38225035651791	261.7861436032612
2027	Summer	2028-01-23	site_1	entry_091	pop_3	replication_1	block_01	row_05	col_01	11.074572608916347	254.66925637391776	265.60873497944135
2027	Summer	2028-01-23	site_1	entry_092	pop_3	replication_1	block_08	row_02	col_16	11.179462597375066	274.99088802445135	252.89235916924602
2027	Summer	2028-01-23	site_1	entry_093	pop_3	replication_1	block_06	row_01	col_11	12.069215301621252	256.9274715099381	258.09346826936763
2027	Summer	2028-01-23	site_1	entry_094	pop_3	replication_1	block_07	row_01	col_13	13.462537925684877	246.85163371395836	268.3454849745123
2027	Summer	2028-01-23	site_1	entry_095	pop_3	replication_1	block_01	row_02	col_02	11.94417157362849	268.28792828372275	263.70460198412195
2027	Summer	2028-01-23	site_1	entry_096	pop_3	replication_1	block_04	row_02	col_08	10.906541412222056	240.22010030022005	269.29115224292565
2027	Summer	2028-01-23	site_1	entry_097	pop_3	replication_1	block_05	row_03	col_10	13.83316412571724	237.244289755466	263.9060677336129
2027	Summer	2028-01-23	site_1	entry_098	pop_3	replication_1	block_05	row_01	col_09	10.437177832215985	245.68140457234205	265.42914035790744
2027	Summer	2028-01-23	site_1	entry_099	pop_3	replication_1	block_03	row_03	col_05	12.352271621701028	NA	262.08559009609905
2027	Summer	2028-01-23	site_1	entry_100	pop_3	replication_1	block_02	row_02	col_04	11.86423526236435	249.92168854212875	265.3393361638144
2027	Summer	2028-01-23	site_1	entry_001	pop_1	replication_2	block_01	row_07	col_01	11.142873167280912	256.45106643568084	274.1436758502985
2027	Summer	2028-01-23	site_1	entry_002	pop_1	replication_2	block_10	row_09	col_19	10.975530356212786	244.4546094320815	278.6159697129563
2027	Summer	2028-01-23	site_1	entry_003	pop_1	replication_2	block_07	row_09	col_14	11.696228632066237	252.4036046203873	260.3193930596838
2027	Summer	2028-01-23	site_1	entry_004	pop_1	replication_2	block_06	row_06	col_11	11.687171316889671	244.83620035129726	262.0815680411059
2027	Summer	2028-01-23	site_1	entry_005	pop_1	replication_2	block_05	row_08	col_09	11.769822763487841	264.1987972787783	262.4975043210047
2027	Summer	2028-01-23	site_1	entry_006	pop_1	replication_2	block_05	row_09	col_09	10.51667424931513	236.13576135136066	271.84252796517325
2027	Summer	2028-01-23	site_1	entry_007	pop_1	replication_2	block_02	row_09	col_04	10.164450945485992	254.0426774526385	272.66612220043976
2027	Summer	2028-01-23	site_1	entry_008	pop_1	replication_2	block_08	row_09	col_16	12.818269812918583	265.2141978866975	271.2679379345906
2027	Summer	2028-01-23	site_1	entry_009	pop_1	replication_2	block_06	row_07	col_11	11.817474455382227	229.2818416684209	258.8695835890205
2027	Summer	2028-01-23	site_1	entry_010	pop_1	replication_2	block_01	row_10	col_01	11.407161713237338	269.1900484788328	260.29037400913876
2027	Summer	2028-01-23	site_1	entry_011	pop_1	replication_2	block_08	row_09	col_15	11.409786863107634	247.7942468053223	258.39895135634373
2027	Summer	2028-01-23	site_1	entry_012	pop_1	replication_2	block_01	row_08	col_01	12.15269338334533	254.6675525343784	277.21142074615267
2027	Summer	2028-01-23	site_1	entry_013	pop_1	replication_2	block_04	row_07	col_07	11.288512029402892	241.70919908731506	263.41105781780044
2027	Summer	2028-01-23	site_1	entry_014	pop_1	replication_2	block_10	row_08	col_19	10.901063326848456	253.1077158328198	272.8092331697226
2027	Summer	2028-01-23	site_1	entry_015	pop_1	replication_2	block_02	row_06	col_04	10.333457372860979	255.2799006023627	276.4892407982401
2027	Summer	2028-01-23	site_1	entry_016	pop_1	replication_2	block_01	row_08	col_02	9.811872676535213	257.0446851830432	271.3805379765685
2027	Summer	2028-01-23	site_1	entry_017	pop_1	replication_2	block_04	row_09	col_07	11.573150320720705	222.52967941544784	277.97978323129706
2027	Summer	2028-01-23	site_1	entry_018	pop_1	replication_2	block_01	row_10	col_02	9.429815252084758	233.84463328022983	262.7327492790485
2027	Summer	2028-01-23	site_1	entry_019	pop_1	replication_2	block_02	row_10	col_04	13.58429444824112	253.7846501648395	266.7437878687225
2027	Summer	2028-01-23	site_1	entry_020	pop_1	replication_2	block_06	row_09	col_11	12.139587414365293	254.5279713915982	267.4266528326901
2027	Summer	2028-01-23	site_1	entry_021	pop_1	replication_2	block_06	row_10	col_12	10.20753734295073	274.447042926003	259.5856691471309
2027	Summer	2028-01-23	site_1	entry_022	pop_1	replication_2	block_04	row_10	col_07	NA	263.86209060223615	272.6917253639439
2027	Summer	2028-01-23	site_1	entry_023	pop_1	replication_2	block_09	row_10	col_17	12.858997144003773	249.2864329632405	272.8008304953017
2027	Summer	2028-01-23	site_1	entry_024	pop_1	replication_2	block_03	row_07	col_06	10.85381917487875	271.039294667392	276.4253978596665
2027	Summer	2028-01-23	site_1	entry_025	pop_1	replication_2	block_03	row_09	col_06	12.2023110635417	263.13426382202624	263.30571770685293
2027	Summer	2028-01-23	site_1	entry_026	pop_1	replication_2	block_04	row_08	col_07	11.042527436093392	239.82319926557886	266.8877456790264
2027	Summer	2028-01-23	site_1	entry_027	pop_1	replication_2	block_02	row_08	col_03	12.189757758901612	245.94639450222107	276.0232751018509
2027	Summer	2028-01-23	site_1	entry_028	pop_1	replication_2	block_10	row_10	col_19	NA	264.59453822469675	255.70011185232502
2027	Summer	2028-01-23	site_1	entry_029	pop_1	replication_2	block_04	row_09	col_08	10.963086860180109	236.37558005381334	261.3693132100294
2027	Summer	2028-01-23	site_1	entry_030	pop_1	replication_2	block_09	row_08	col_17	11.892094377674029	239.05887428713285	275.0807973595252
2027	Summer	2028-01-23	site_1	entry_031	pop_1	replication_2	block_09	row_10	col_18	9.530153841440367	258.5178721701236	256.3296911901572
2027	Summer	2028-01-23	site_1	entry_032	pop_1	replication_2	block_08	row_08	col_16	11.567383982035151	262.6321831129488	262.5125704181308
2027	Summer	2028-01-23	site_1	entry_033	pop_1	replication_2	block_07	row_09	col_13	12.47514518645513	290.83863208593505	253.03233720145425
2027	Summer	2028-01-23	site_1	entry_034	pop_2	replication_2	block_03	row_10	col_05	11.672142623743586	238.54536424230878	265.8016947263431
2027	Summer	2028-01-23	site_1	entry_035	pop_2	replication_2	block_04	row_06	col_07	11.305436908800354	255.69077399511244	268.44428305482273
2027	Summer	2028-01-23	site_1	entry_036	pop_2	replication_2	block_05	row_07	col_10	12.039923526214801	246.04368244660625	272.81075866262387
2027	Summer	2028-01-23	site_1	entry_037	pop_2	replication_2	block_09	row_08	col_18	10.182996703292542	264.296057365742	265.7522504728496
2027	Summer	2028-01-23	site_1	entry_038	pop_2	replication_2	block_09	row_09	col_17	11.682121053034576	264.5950284178821	272.79700422834134
2027	Summer	2028-01-23	site_1	entry_039	pop_2	replication_2	block_03	row_10	col_06	11.77955210540977	237.01259310941015	258.32435504013023
2027	Summer	2028-01-23	site_1	entry_040	pop_2	replication_2	block_02	row_10	col_03	9.755372366467563	262.54953235764793	261.7004885077715
2027	Summer	2028-01-23	site_1	entry_041	pop_2	replication_2	block_02	row_06	col_03	11.903446527365592	268.00960677559806	257.22607489494203
2027	Summer	2028-01-23	site_1	entry_042	pop_2	replication_2	block_07	row_06	col_14	13.31924545948878	233.19755276931508	274.33391159386775
2027	Summer	2028-01-23	site_1	entry_043	pop_2	replication_2	block_02	row_08	col_04	11.007178365547874	236.75694880695514	263.8717835816399
2027	Summer	2028-01-23	site_1	entry_044	pop_2	replication_2	block_10	row_07	col_19	11.072440813343995	231.7477656346765	260.40053162049514
2027	Summer	2028-01-23	site_1	entry_045	pop_2	replication_2	block_05	row_07	col_09	10.443732320704362	267.6011102607084	279.2716175088137
2027	Summer	2028-01-23	site_1	entry_046	pop_2	replication_2	block_02	row_07	col_04	11.899420754435473	231.98703436756645	260.25414679034
2027	Summer	2028-01-23	site_1	entry_047	pop_2	replication_2	block_03	row_06	col_05	9.603732404604981	NA	266.07562088999924
2027	Summer	2028-01-23	site_1	entry_048	pop_2	replication_2	block_01	row_06	col_01	13.273530881844843	NA	268.72234736996216
2027	Summer	2028-01-23	site_1	entry_049	pop_2	replication_2	block_09	row_09	col_18	11.958556009767754	248.63018012269004	251.93901656228257
2027	Summer	2028-01-23	site_1	entry_050	pop_2	replication_2	block_04	row_08	col_08	NA	244.00218481920226	275.49564824878667
2027	Summer	2028-01-23	site_1	entry_051	pop_2	replication_2	block_06	row_08	col_11	NA	NA	260.284359549148
2027	Summer	2028-01-23	site_1	entry_052	pop_2	replication_2	block_04	row_10	col_08	9.127306070053859	284.5299428898249	261.7495665480259
2027	Summer	2028-01-23	site_1	entry_053	pop_2	replication_2	block_03	row_06	col_06	10.75168264686879	247.69679787173007	272.9530732673623
2027	Summer	2028-01-23	site_1	entry_054	pop_2	replication_2	block_02	row_09	col_03	12.095302367148872	229.1748005790418	262.6851075271955
2027	Summer	2028-01-23	site_1	entry_055	pop_2	replication_2	block_05	row_08	col_10	11.287625087252495	256.46344325429806	274.58610736898544
2027	Summer	2028-01-23	site_1	entry_056	pop_2	replication_2	block_03	row_07	col_05	10.520821079424248	254.20235123655505	272.958586267403
2027	Summer	2028-01-23	site_1	entry_057	pop_2	replication_2	block_07	row_08	col_13	12.872765201576556	NA	273.85787591444716
2027	Summer	2028-01-23	site_1	entry_058	pop_2	replication_2	block_07	row_08	col_14	13.436607190228884	246.62726227435962	268.68867534916143
2027	Summer	2028-01-23	site_1	entry_059	pop_2	replication_2	block_03	row_08	col_06	12.480584792450122	244.24657197715567	258.0647268680718
2027	Summer	2028-01-23	site_1	entry_060	pop_2	replication_2	block_10	row_07	col_20	10.898108137185027	249.23837960560124	276.83767810279494
2027	Summer	2028-01-23	site_1	entry_061	pop_2	replication_2	block_08	row_06	col_15	11.513485445669449	237.43703626674332	273.2142502998374
2027	Summer	2028-01-23	site_1	entry_062	pop_2	replication_2	block_05	row_09	col_10	12.734881419410646	249.38776632525656	278.2521264084808
2027	Summer	2028-01-23	site_1	entry_063	pop_2	replication_2	block_01	row_09	col_02	11.267063581488358	266.83632339109954	274.93153714346494
2027	Summer	2028-01-23	site_1	entry_064	pop_2	replication_2	block_10	row_08	col_20	12.541850772196018	NA	254.2165745099868
2027	Summer	2028-01-23	site_1	entry_065	pop_2	replication_2	block_08	row_07	col_16	11.969072329049837	268.64603753086726	268.387200501065
2027	Summer	2028-01-23	site_1	entry_066	pop_2	replication_2	block_04	row_06	col_08	NA	256.14196891913036	274.72552973106565
2027	Summer	2028-01-23	site_1	entry_067	pop_3	replication_2	block_07	row_07	col_13	12.67947106043151	233.15503005377585	274.27053239770487
2027	Summer	2028-01-23	site_1	entry_068	pop_3	replication_2	block_06	row_10	col_11	11.49395849001712	270.4926439048012	274.9856481702951
2027	Summer	2028-01-23	site_1	entry_069	pop_3	replication_2	block_06	row_08	col_12	9.806974665174259	239.22776768817582	254.94209299148463
2027	Summer	2028-01-23	site_1	entry_070	pop_3	replication_2	block_05	row_06	col_09	NA	237.6928898638	265.62835319951586
2027	Summer	2028-01-23	site_1	entry_071	pop_3	replication_2	block_01	row_06	col_02	10.305109599141938	263.4276603238291	265.6423515973147
2027	Summer	2028-01-23	site_1	entry_072	pop_3	replication_2	block_08	row_10	col_15	NA	241.88001999291012	260.95830090940655
2027	Summer	2028-01-23	site_1	entry_073	pop_3	replication_2	block_10	row_10	col_20	11.50552966998725	261.70835524871256	261.7661819558573
2027	Summer	2028-01-23	site_1	entry_074	pop_3	replication_2	block_04	row_07	col_08	11.494931113141126	256.81464756683005	281.4586538055176
2027	Summer	2028-01-23	site_1	entry_075	pop_3	replication_2	block_07	row_10	col_13	13.19483051598202	237.0228447253582	274.93443322602394
2027	Summer	2028-01-23	site_1	entry_076	pop_3	replication_2	block_03	row_09	col_05	13.356527722039145	247.73102509472704	275.9623189244369
2027	Summer	2028-01-23	site_1	entry_077	pop_3	replication_2	block_09	row_06	col_18	11.146057272213477	269.1122313403153	276.6951132440454
2027	Summer	2028-01-23	site_1	entry_078	pop_3	replication_2	block_05	row_10	col_09	10.606666881075714	NA	260.5255968517968
2027	Summer	2028-01-23	site_1	entry_079	pop_3	replication_2	block_07	row_10	col_14	9.747561710230357	268.3763220206504	259.6794106865698
2027	Summer	2028-01-23	site_1	entry_080	pop_3	replication_2	block_08	row_08	col_15	10.961728217214759	252.23226542374863	259.15633505519696
2027	Summer	2028-01-23	site_1	entry_081	pop_3	replication_2	block_09	row_07	col_17	10.278045571607546	267.0923983183019	263.97121333365925
2027	Summer	2028-01-23	site_1	entry_082	pop_3	replication_2	block_10	row_09	col_20	11.439477500178574	257.61603326992423	260.5115623575158
2027	Summer	2028-01-23	site_1	entry_083	pop_3	replication_2	block_05	row_06	col_10	11.310358552899332	233.81871396435403	263.7611855026203
2027	Summer	2028-01-23	site_1	entry_084	pop_3	replication_2	block_08	row_06	col_16	11.34367189637894	240.2211952679953	276.85613312698104
2027	Summer	2028-01-23	site_1	entry_085	pop_3	replication_2	block_06	row_09	col_12	10.712224075223537	238.49642457048702	262.57533221510084
2027	Summer	2028-01-23	site_1	entry_086	pop_3	replication_2	block_07	row_06	col_13	13.454784304252914	261.72962036080565	NA
2027	Summer	2028-01-23	site_1	entry_087	pop_3	replication_2	block_05	row_10	col_10	11.864510728171517	270.303731519184	264.90878729681293
2027	Summer	2028-01-23	site_1	entry_088	pop_3	replication_2	block_10	row_06	col_19	10.14948482308813	258.6205657475908	NA
2027	Summer	2028-01-23	site_1	entry_089	pop_3	replication_2	block_08	row_07	col_15	11.932539977944284	241.61681470679179	265.6775940198011
2027	Summer	2028-01-23	site_1	entry_090	pop_3	replication_2	block_07	row_07	col_14	11.108369760426767	252.38168327682948	261.7429154361332
2027	Summer	2028-01-23	site_1	entry_091	pop_3	replication_2	block_01	row_09	col_01	11.127151416927648	254.6670686203503	265.60788968576895
2027	Summer	2028-01-23	site_1	entry_092	pop_3	replication_2	block_02	row_07	col_03	11.333419516501444	274.99119187590105	252.8780606894399
2027	Summer	2028-01-23	site_1	entry_093	pop_3	replication_2	block_03	row_08	col_05	12.07555999586786	256.92857630219066	258.10660318671717
